       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            51        0.0000        0.0000       102            2.1000        8.1600        0.0600       175          -10.0000        5.6600        0.0900

       logQ = logRho - 2*logT + 12
      -10.000000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 6.66   9.440 -40.435   8.963 -41.514 -41.581 -41.639 -41.736 -41.815 -41.882 -42.183   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.006   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.72   9.680 -40.195   9.203 -41.274 -41.341 -41.399 -41.496 -41.575 -41.642 -41.943   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.082   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.78   9.920 -39.955   9.443 -41.034 -41.101 -41.159 -41.256 -41.335 -41.402 -41.703   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.534   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.84  10.160 -39.715   9.683 -40.794 -40.861 -40.919 -41.016 -41.095 -41.162 -41.463   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.317   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.90  10.400 -39.475   9.923 -40.554 -40.621 -40.679 -40.776 -40.855 -40.922 -41.223   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.813   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.96  10.640 -39.235  10.163 -40.314 -40.381 -40.439 -40.536 -40.615 -40.682 -40.983   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.955   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.02  10.880 -38.995  10.403 -40.074 -40.141 -40.199 -40.296 -40.375 -40.442 -40.743   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.988   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.08  11.120 -38.755  10.643 -39.834 -39.901 -39.959 -40.056 -40.135 -40.202 -40.503   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.996   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.14  11.360 -38.515  10.883 -39.594 -39.661 -39.719 -39.816 -39.895 -39.962 -40.263   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.998   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.20  11.600 -38.275  11.123 -39.354 -39.421 -39.479 -39.576 -39.655 -39.722 -40.023   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.26  11.840 -38.035  11.363 -39.114 -39.181 -39.239 -39.336 -39.415 -39.482 -39.783   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.32  12.080 -37.795  11.603 -38.874 -38.941 -38.999 -39.096 -39.175 -39.242 -39.543   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.38  12.320 -37.555  11.843 -38.634 -38.701 -38.759 -38.856 -38.935 -39.002 -39.303   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.44  12.560 -37.315  12.083 -38.394 -38.461 -38.519 -38.616 -38.695 -38.762 -39.063   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
