       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            51        0.0000        1.0000       102            2.1000        8.1600        0.0600       175          -10.0000        5.6600        0.0900

       logQ = logRho - 2*logT + 12
      -10.000000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 6.12   7.280 -42.478 -43.080   6.142 -43.624   6.017 -43.779 -43.858 -43.925 -44.226   1.000   2.000   6.000   7.000   8.000  10.000  11.533  12.072  23.092   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.18   7.520 -42.238 -42.840   6.382 -43.384   6.257 -43.539 -43.618 -43.685 -43.986   1.000   2.000   6.000   7.000   8.000  10.000  11.903  12.528  23.825   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.24   7.760 -41.998 -42.600   6.622 -43.144   6.497 -43.299 -43.378 -43.445 -43.746   1.000   2.000   6.000   7.000   8.000  10.000  11.982  13.226  23.968   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.30   8.000 -41.758 -42.360   6.862 -42.904   6.737 -43.059 -43.138 -43.205 -43.506   1.000   2.000   6.000   7.000   8.000  10.000  11.996  13.786  23.993   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.36   8.240 -41.518 -42.120   7.102 -42.664   6.977 -42.819 -42.898 -42.965 -43.266   1.000   2.000   6.000   7.000   8.000  10.000  11.999  13.958  23.998   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.42   8.480 -41.278 -41.880   7.342 -42.424   7.217 -42.579 -42.658 -42.725 -43.026   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.991  23.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.48   8.720 -41.038 -41.640   7.582 -42.184   7.457 -42.339 -42.418 -42.485 -42.786   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.998  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.54   8.960 -40.798 -41.400   7.822 -41.944   7.697 -42.099 -42.178 -42.245 -42.546   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.999  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.60   9.200 -40.558 -41.160   8.062 -41.704   7.937 -41.859 -41.938 -42.005 -42.306   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.66   9.440 -40.318 -40.920   8.302 -41.464   8.177 -41.619 -41.698 -41.765 -42.066   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.005   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.72   9.680 -40.078 -40.680   8.542 -41.224   8.417 -41.379 -41.458 -41.525 -41.826   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.064   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.78   9.920 -39.838 -40.440   8.782 -40.984   8.657 -41.139 -41.218 -41.285 -41.586   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.448   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.84  10.160 -39.598 -40.200   9.022 -40.744   8.897 -40.899 -40.978 -41.045 -41.346   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.212   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.90  10.400 -39.358 -39.960   9.262 -40.504   9.137 -40.659 -40.738 -40.805 -41.106   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.764   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.96  10.640 -39.118 -39.720   9.502 -40.264   9.377 -40.419 -40.498 -40.565 -40.866   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.942   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.02  10.880 -38.878 -39.480   9.742 -40.024   9.617 -40.179 -40.258 -40.325 -40.626   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.984   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.08  11.120 -38.638 -39.240   9.982 -39.784   9.857 -39.939 -40.018 -40.085 -40.386   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.995   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.14  11.360 -38.398 -39.000  10.222 -39.544  10.097 -39.699 -39.778 -39.845 -40.146   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.998   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.20  11.600 -38.158 -38.760  10.462 -39.304  10.337 -39.459 -39.538 -39.605 -39.906   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.26  11.840 -37.918 -38.520  10.702 -39.064  10.577 -39.219 -39.298 -39.365 -39.666   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.32  12.080 -37.678 -38.280  10.942 -38.824  10.817 -38.979 -39.058 -39.125 -39.426   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.38  12.320 -37.438 -38.040  11.182 -38.584  11.057 -38.739 -38.818 -38.885 -39.186   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.44  12.560 -37.198 -37.800  11.422 -38.344  11.297 -38.499 -38.578 -38.645 -38.946   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.50  12.800 -36.958 -37.560  11.662 -38.104  11.537 -38.259 -38.338 -38.405 -38.706   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.56  13.040 -36.718 -37.320  11.902 -37.864  11.777 -38.019 -38.098 -38.165 -38.466   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.62  13.280 -36.478 -37.080  12.142 -37.624  12.017 -37.779 -37.858 -37.925 -38.226   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.68  13.520 -36.238 -36.840  12.382 -37.384  12.257 -37.539 -37.618 -37.685 -37.986   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.74  13.760 -35.998 -36.600  12.622 -37.144  12.497 -37.299 -37.378 -37.445 -37.746   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.80  14.000 -35.758 -36.360  12.862 -36.904  12.737 -37.059 -37.138 -37.205 -37.506   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.86  14.240 -35.518 -36.120  13.102 -36.664  12.977 -36.819 -36.898 -36.965 -37.266   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.92  14.480 -35.278 -35.880  13.342 -36.424  13.217 -36.579 -36.658 -36.725 -37.026   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
